loan_id,default_12m,credit_score,annual_income,loan_amount,term_months,interest_rate,revolving_utilization,delinquencies_12m,payment_to_income_ratio,unemployment_rate,region,lgd,ead,pd_model,ecl_model,expected_interest_income,expected_profit,decision,recommended_rate,reason_1,severity_1,detail_1,reason_2,severity_2,detail_2,reason_3,severity_3,detail_3,reason_4,severity_4,detail_4,action_1,action_2,action_3,action_rationale
5763,0,662,78125.0,19638.0,36,0.0684908782676346,0.0758076725800455,0,0.092929536,6.147268105477504,Outer Metro,0.5684669308806816,17456.0,0.0731105946162018,725.4880363510448,2017.5358011297144,1142.0477647786695,APPROVE_REPRICE,0.0684908782676346,Arrears (30+ days past due),4,DPD=33,Missed payment (last 3 months),3.0,missed_3m=1,,,,,,,Approve with risk-based pricing (increase rate to target margin),,,Moderate risk: pricing can offset expected loss
5764,0,647,20423.0,3702.0,60,0.1230814860705785,0.3116114702494057,0,0.048727415169172,5.973727442880096,Regional,0.6203910063700013,1172.3,0.2199614190509703,159.9745035673914,1139.119153583204,829.1446500158127,DECLINE,0.1230814860705785,Unemployed (high income stability risk),5,employment=Unemployed,,,,,,,,,,Decline under automated policy,Provide adverse action notice (top 2–3 reasons) + path to eligibility,,Predicted risk exceeds acceptable band; Transparent explanation improves fairness and compliance
5765,1,618,20499.0,4991.0,36,0.0779140633033783,0.6065729512763304,1,0.09127469632665,3.0,Outer Metro,0.6492023455815631,4713.72,0.265054689341308,811.1092493396185,583.3036349207418,-377.80561441887664,DECLINE,0.0779140633033783,Low credit score,4,credit_score=618,High revolving utilization,4.0,utilization=0.61,Recent delinquency in last 12 months,4.0,delinq_12m=1,,,,Decline under automated policy,Offer alternative product: secured loan or smaller amount after 90-day clean history,Provide adverse action notice (top 2–3 reasons) + path to eligibility,Predicted risk exceeds acceptable band; Risk can be mitigated with collateral / seasoning; Transparent explanation improves fairness and compliance
5766,0,663,20418.0,4599.0,24,0.0970002435906108,0.1249883905116055,0,0.1243491037320011,4.891055990532044,Inner Metro,0.6314319042650762,2107.88,0.0874551375561728,116.40127357087609,446.10412027321945,179.70284670234338,MANUAL_REVIEW,0.0970002435906108,No major risk flags triggered (combined moderate factors),1,—,,,,,,,,,,Route to manual credit review,,,Risk signals require human judgement and policy checks
5767,0,692,18000.0,3539.0,48,0.1182984312174393,0.0891212053367439,0,0.0619333333333333,6.417688931281131,Inner Metro,0.6202070766791461,1695.77,0.1183133434141561,124.4335216375906,837.3162961570355,562.8827745194449,MANUAL_REVIEW,0.1182984312174393,Unemployed (high income stability risk),5,employment=Unemployed,,,,,,,,,,Route to manual credit review,Verify income stability (employment letter / business financials),,Risk signals require human judgement and policy checks; Income volatility raises PD beyond automated comfort
5768,1,692,55318.0,10086.0,24,0.0675727299267487,0.3166619592032254,0,0.0977193680176434,3.9765580105338607,Outer Metro,0.5950833018146592,3362.0,0.072271508425624,144.59144314883778,681.5385540411875,386.94711089234966,APPROVE_REPRICE,0.0675727299267487,No major risk flags triggered (combined moderate factors),1,—,,,,,,,,,,Approve with risk-based pricing (increase rate to target margin),,,Moderate risk: pricing can offset expected loss
5769,0,608,65720.0,21384.0,24,0.0776471945214106,0.2099439858593605,2,0.1761746804625684,3.16912501496698,Inner Metro,0.7003348421770201,1069.2,0.1085110154748677,81.25283280393624,1660.407607645846,1429.1547748419098,MANUAL_REVIEW,0.0776471945214106,Multiple delinquencies in last 12 months,5,delinq_12m=2,Low credit score,4.0,credit_score=608,,,,,,,Route to manual credit review,Request supporting documents + check recent bureau events,,Risk signals require human judgement and policy checks; Confirm whether risk is temporary or structural
5770,0,575,34548.0,12132.0,36,0.113709171026472,0.5554200289034441,1,0.1387009378256339,5.033461787979486,Outer Metro,0.6452350411543593,606.6,0.2664265744409897,104.27924826180688,2069.279494339737,1815.0002460779303,DECLINE,0.113709171026472,Very low credit score,5,credit_score=575,Recent delinquency in last 12 months,4.0,delinq_12m=1,,,,,,,Decline under automated policy,Offer alternative product: secured loan or smaller amount after 90-day clean history,Provide adverse action notice (top 2–3 reasons) + path to eligibility,Predicted risk exceeds acceptable band; Risk can be mitigated with collateral / seasoning; Transparent explanation improves fairness and compliance
5771,0,646,81269.0,8838.0,60,0.1119120615487075,0.4846579344631353,0,0.0284979512483234,5.824883030676806,Regional,0.5947839900240613,441.9,0.1150199434156234,30.23127202558442,2472.6969999186936,2292.465727893109,MANUAL_REVIEW,0.1119120615487075,No major risk flags triggered (combined moderate factors),1,—,,,,,,,,,,Route to manual credit review,,,Risk signals require human judgement and policy checks
5772,1,657,61204.0,7316.0,36,0.0722574924307415,0.3197683312402428,1,0.0444382720083654,4.647422382026832,Regional,0.6660957090657653,365.8,0.1205176714337123,29.365071933183536,792.9537219349581,613.5886500017746,MANUAL_REVIEW,0.0722574924307415,Recent delinquency in last 12 months,4,delinq_12m=1,,,,,,,,,,Route to manual credit review,Request supporting documents + check recent bureau events,,Risk signals require human judgement and policy checks; Confirm whether risk is temporary or structural
5773,0,672,42213.0,4741.0,36,0.1201796497135518,0.2780379428840888,1,0.0447757799729941,6.7515355116445255,Inner Metro,0.6547576995996112,237.05,0.1502492445882751,23.32023223399567,854.6575789379242,681.3373467039286,DECLINE,0.1201796497135518,Recent delinquency in last 12 months,4,delinq_12m=1,Missed payment (last 3 months),3.0,missed_3m=1,,,,,,,Decline under automated policy,Offer alternative product: secured loan or smaller amount after 90-day clean history,Provide adverse action notice (top 2–3 reasons) + path to eligibility,Predicted risk exceeds acceptable band; Risk can be mitigated with collateral / seasoning; Transparent explanation improves fairness and compliance
5774,0,598,117367.0,28185.0,36,0.1371681514664324,0.3335451101369721,1,0.0980943536087656,7.412346462245029,Outer Metro,0.6832449785555813,19572.92,0.301821351464649,4036.286905708311,5799.126523622097,1612.8396179137862,DECLINE,0.1371681514664324,Low credit score,4,credit_score=598,Recent delinquency in last 12 months,4.0,delinq_12m=1,Self-employed (income volatility risk),3.0,employment=Self-employed,,,,Decline under automated policy,Offer alternative product: secured loan or smaller amount after 90-day clean history,Provide adverse action notice (top 2–3 reasons) + path to eligibility,Predicted risk exceeds acceptable band; Risk can be mitigated with collateral / seasoning; Transparent explanation improves fairness and compliance
5775,0,663,41650.0,5849.0,48,0.0899735694111851,0.5010617787878152,0,0.0419351740696278,3.0,Inner Metro,0.6019668903704445,292.45,0.0948302585650406,16.694413455673082,1052.510814972044,885.8164015163709,MANUAL_REVIEW,0.0899735694111851,No major risk flags triggered (combined moderate factors),1,—,,,,,,,,,,Route to manual credit review,,,Risk signals require human judgement and policy checks
5776,0,606,67856.0,18641.0,48,0.084162176955043,0.5968104666825496,1,0.081124145248762,4.73920682472204,Inner Metro,0.6635602174507023,12427.33,0.2689494299649769,2217.8327886691186,3137.734281237915,769.9014925687966,DECLINE,0.084162176955043,Low credit score,4,credit_score=606,Recent delinquency in last 12 months,4.0,delinq_12m=1,Arrears (30+ days past due),4.0,DPD=32,Missed payment (last 3 months),3.0,missed_3m=1,Decline under automated policy,Offer alternative product: secured loan or smaller amount after 90-day clean history,Provide adverse action notice (top 2–3 reasons) + path to eligibility,Predicted risk exceeds acceptable band; Risk can be mitigated with collateral / seasoning; Transparent explanation improves fairness and compliance
5777,0,530,40272.0,9180.0,60,0.0983887017322862,0.7205539358501059,2,0.0579022646007151,3.0,Outer Metro,0.7065144749652423,7956.0,0.4191898385599259,2356.278307304605,2258.0207047559697,-248.25760254863508,DECLINE,0.0983887017322862,Very low credit score,5,credit_score=530,Multiple delinquencies in last 12 months,5.0,delinq_12m=2,High revolving utilization,4.0,utilization=0.72,Self-employed (income volatility risk),3.0,employment=Self-employed,Decline under automated policy,Offer alternative product: secured loan or smaller amount after 90-day clean history,Provide adverse action notice (top 2–3 reasons) + path to eligibility,Predicted risk exceeds acceptable band; Risk can be mitigated with collateral / seasoning; Transparent explanation improves fairness and compliance
5778,0,663,84537.0,12158.0,48,0.1135327414033504,0.4138311011073068,0,0.0449015224103055,5.993210900036538,Outer Metro,0.5882330455395134,9371.79,0.0973493587257375,536.6672112503985,2760.6621399638684,2073.99492871347,MANUAL_REVIEW,0.1135327414033504,No major risk flags triggered (combined moderate factors),1,—,,,,,,,,,,Route to manual credit review,,,Risk signals require human judgement and policy checks
5779,0,717,23653.0,3589.0,36,0.0695447390793809,0.2266258386221746,0,0.056182302456348,4.384173059962696,Outer Metro,0.5736609031551879,179.45,0.0414859888529325,4.270710780650165,374.3941028338475,220.1233920531973,APPROVE_REPRICE,0.0695447390793809,Arrears (30+ days past due),4,DPD=34,Missed payment (last 3 months),3.0,missed_3m=1,,,,,,,Approve with risk-based pricing (increase rate to target margin),,,Moderate risk: pricing can offset expected loss
5780,0,648,46685.0,16332.0,48,0.0925815485726646,0.3286059308114964,0,0.1049836135803791,4.629033416261906,Inner Metro,0.6147696325949463,15651.5,0.1170682034651066,1126.4380861378754,3024.083702577519,1747.6456164396436,MANUAL_REVIEW,0.0925815485726646,Self-employed (income volatility risk),3,employment=Self-employed,,,,,,,,,,Route to manual credit review,Verify income stability (employment letter / business financials),,Risk signals require human judgement and policy checks; Income volatility raises PD beyond automated comfort
5781,1,671,35141.0,10441.0,36,0.1166441954693301,0.4129639113470661,0,0.117852081614069,6.577710327157096,Remote,0.573454197741405,522.05,0.1449618030037412,43.39747066783374,1826.823067342914,1633.4255966750804,MANUAL_REVIEW,0.1166441954693301,Student (higher income volatility risk),3,employment=Student,,,,,,,,,,Route to manual credit review,Verify income stability (employment letter / business financials),,Risk signals require human judgement and policy checks; Income volatility raises PD beyond automated comfort
5782,0,651,18000.0,5078.0,36,0.085659051102201,0.2006537322174429,1,0.1069733333333333,3.605924220540268,Remote,0.6269945047023395,253.9,0.0884073936574523,14.073918204563062,652.4649922454653,488.3910740409023,MANUAL_REVIEW,0.085659051102201,Recent delinquency in last 12 months,4,delinq_12m=1,Student (higher income volatility risk),3.0,employment=Student,,,,,,,Route to manual credit review,Request supporting documents + check recent bureau events,Verify income stability (employment letter / business financials),Risk signals require human judgement and policy checks; Confirm whether risk is temporary or structural; Income volatility raises PD beyond automated comfort
5783,0,644,23718.0,3903.0,24,0.0800236554957152,0.2939076501676907,1,0.0893144447255249,3.304526115376347,Outer Metro,0.6532458504168817,195.15,0.1188553443646326,15.151789562758736,312.33232739977655,147.18053783701782,MANUAL_REVIEW,0.0800236554957152,Recent delinquency in last 12 months,4,delinq_12m=1,,,,,,,,,,Route to manual credit review,Request supporting documents + check recent bureau events,,Risk signals require human judgement and policy checks; Confirm whether risk is temporary or structural
5784,0,552,55310.0,10114.0,48,0.080950643620672,0.2094568768102706,2,0.0536669679985536,3.0,Regional,0.6712147059076297,8849.75,0.1738810893399752,1032.8679886753723,1637.4696191589549,454.60163048358254,DECLINE,0.080950643620672,Very low credit score,5,credit_score=552,Multiple delinquencies in last 12 months,5.0,delinq_12m=2,,,,,,,Decline under automated policy,Offer alternative product: secured loan or smaller amount after 90-day clean history,Provide adverse action notice (top 2–3 reasons) + path to eligibility,Predicted risk exceeds acceptable band; Risk can be mitigated with collateral / seasoning; Transparent explanation improves fairness and compliance
5785,1,660,25960.0,6749.0,60,0.1168319971487633,0.0998964748081907,1,0.0688983050847457,6.724633031658965,Inner Metro,0.6295103300212096,5061.75,0.1252274909763447,399.0278718101204,1971.2478718925088,1422.2200000823889,MANUAL_REVIEW,0.1168319971487633,Recent delinquency in last 12 months,4,delinq_12m=1,,,,,,,,,,Route to manual credit review,Request supporting documents + check recent bureau events,,Risk signals require human judgement and policy checks; Confirm whether risk is temporary or structural
5786,0,700,38742.0,5035.0,36,0.1100185210427081,0.3926744582492726,0,0.0510577667647514,6.445862748906661,Outer Metro,0.5914844809370484,251.75,0.0937943449793815,13.96656118778617,830.914880175053,666.9483189872668,MANUAL_REVIEW,0.1100185210427081,High recent credit inquiries,3,inquiries_6m=4,,,,,,,,,,Route to manual credit review,Request supporting documents + check recent bureau events,,Risk signals require human judgement and policy checks; Confirm whether risk is temporary or structural
5787,0,632,19689.0,2068.0,36,0.0868684799500169,0.29047721659582,1,0.039896388846564,4.847334312565871,Regional,0.6718570722467367,103.4,0.0924798832149837,6.424579454020943,269.46602480495267,113.04144535093172,MANUAL_REVIEW,0.0868684799500169,Low credit score,4,credit_score=632,Recent delinquency in last 12 months,4.0,delinq_12m=1,,,,,,,Route to manual credit review,Request supporting documents + check recent bureau events,,Risk signals require human judgement and policy checks; Confirm whether risk is temporary or structural
5788,0,633,18000.0,3341.0,24,0.1194658623037669,0.5009311561380091,0,0.1047933333333333,3.669705439158269,Regional,0.6874330703681726,167.05,0.1408331463420071,16.172672155425833,399.1354459568855,232.9627738014596,MANUAL_REVIEW,0.1194658623037669,Low credit score,4,credit_score=633,Missed payment (last 3 months),3.0,missed_3m=1,Student (higher income volatility risk),3.0,employment=Student,,,,Route to manual credit review,Verify income stability (employment letter / business financials),,Risk signals require human judgement and policy checks; Income volatility raises PD beyond automated comfort
5789,0,744,42197.0,13131.0,72,0.0915800281601689,0.155209795423255,0,0.06760291015949,6.200916765940751,Regional,0.6542916071756819,2918.0,0.0449061538610284,85.73585773972374,3607.612049313534,3371.8761915738105,APPROVE_REPRICE,0.0915800281601689,Missed payment (last 3 months),3,missed_3m=1,,,,,,,,,,Approve with risk-based pricing (increase rate to target margin),,,Moderate risk: pricing can offset expected loss
5790,1,663,48514.0,17268.0,36,0.125364730725592,0.4260481201168118,0,0.1429640928391804,8.505610695854848,Outer Metro,0.6617382809904256,863.4,0.1906231381493443,108.91154480448512,3247.197255254285,2988.2857104498003,DECLINE,0.125364730725592,Macro environment stressed (unemployment/inflation),3,unemp=8.5 infl=4.0,,,,,,,,,,Decline under automated policy,Provide adverse action notice (top 2–3 reasons) + path to eligibility,,Predicted risk exceeds acceptable band; Transparent explanation improves fairness and compliance
5791,1,707,18000.0,4578.0,36,0.0824036245511151,0.1475241843393068,0,0.09598,4.917174851079017,Regional,0.6149713970109931,4323.67,0.0812209166565849,215.9610064616932,565.8656897925079,199.9046833308147,MANUAL_REVIEW,0.0824036245511151,Unemployed (high income stability risk),5,employment=Unemployed,,,,,,,,,,Route to manual credit review,Verify income stability (employment letter / business financials),,Risk signals require human judgement and policy checks; Income volatility raises PD beyond automated comfort
5792,0,603,60206.0,10091.0,36,0.0900491625564393,0.6702545242525827,1,0.0639623957745075,3.7565153282430206,Outer Metro,0.6909857630702866,560.61,0.222014785469773,86.0026508565315,1363.0291490355437,1127.026498179012,DECLINE,0.0900491625564393,Low credit score,4,credit_score=603,High revolving utilization,4.0,utilization=0.67,Recent delinquency in last 12 months,4.0,delinq_12m=1,Missed payment (last 3 months),3.0,missed_3m=1,Decline under automated policy,Offer alternative product: secured loan or smaller amount after 90-day clean history,Provide adverse action notice (top 2–3 reasons) + path to eligibility,Predicted risk exceeds acceptable band; Risk can be mitigated with collateral / seasoning; Transparent explanation improves fairness and compliance
5793,0,618,41322.0,9919.0,60,0.0983428522695725,0.4662899568792004,0,0.060967039349499,6.690031294696849,Inner Metro,0.6256807868662281,2810.38,0.3047192553915401,535.8185732512675,2438.656879154725,1752.8383059034577,DECLINE,0.0983428522695725,Low credit score,4,credit_score=618,Self-employed (income volatility risk),3.0,employment=Self-employed,,,,,,,Decline under automated policy,Provide adverse action notice (top 2–3 reasons) + path to eligibility,,Predicted risk exceeds acceptable band; Transparent explanation improves fairness and compliance
5794,0,655,50533.0,5556.0,24,0.0906014937289166,0.3742474114222621,1,0.0603122711891239,3.841014056632636,Inner Metro,0.6847880038833629,2083.5,0.0898723291296768,128.22586739268655,503.3818991578609,225.1560317651744,MANUAL_REVIEW,0.0906014937289166,Recent delinquency in last 12 months,4,delinq_12m=1,,,,,,,,,,Route to manual credit review,Request supporting documents + check recent bureau events,,Risk signals require human judgement and policy checks; Confirm whether risk is temporary or structural
5795,0,637,69592.0,24167.0,48,0.1007627282187821,0.4858766961004166,1,0.1058432003678584,4.759990584007273,Regional,0.7291751875409266,15607.85,0.1684159130125015,1916.7174142438705,4870.265705726614,2803.5482914827435,DECLINE,0.1007627282187821,Low credit score,4,credit_score=637,Recent delinquency in last 12 months,4.0,delinq_12m=1,,,,,,,Decline under automated policy,Offer alternative product: secured loan or smaller amount after 90-day clean history,Provide adverse action notice (top 2–3 reasons) + path to eligibility,Predicted risk exceeds acceptable band; Risk can be mitigated with collateral / seasoning; Transparent explanation improves fairness and compliance
5796,0,710,40134.0,10191.0,36,0.05,0.0880754531010546,0,0.0913230677231275,3.0,Outer Metro,0.6082169487186908,509.55,0.0220773420020431,6.842142413919121,764.325,607.482857586081,APPROVE,0.05,Self-employed (income volatility risk),3,employment=Self-employed,,,,,,,,,,Auto-approve under standard terms,,,Low predicted default risk under policy thresholds
5797,0,636,18000.0,4052.0,72,0.1141524755964265,0.1784574118757243,1,0.0519933333333333,4.836072013053559,Outer Metro,0.683282429284621,2363.67,0.2291967255664657,370.1651295829843,1387.637493350161,867.4723637671771,DECLINE,0.1141524755964265,Unemployed (high income stability risk),5,employment=Unemployed,Low credit score,4.0,credit_score=636,Recent delinquency in last 12 months,4.0,delinq_12m=1,Arrears (30+ days past due),4.0,DPD=33,Decline under automated policy,Offer alternative product: secured loan or smaller amount after 90-day clean history,Provide adverse action notice (top 2–3 reasons) + path to eligibility,Predicted risk exceeds acceptable band; Risk can be mitigated with collateral / seasoning; Transparent explanation improves fairness and compliance
5798,0,706,63908.0,11017.0,36,0.0904994607070665,0.4776356881949513,0,0.0658302559929899,3.666055334691757,Regional,0.5883895882669539,6732.61,0.0470703171126451,186.46424245860305,1495.5488379146277,1159.0845954560248,APPROVE_REPRICE,0.0904994607070665,Missed payment (last 3 months),3,missed_3m=1,,,,,,,,,,Approve with risk-based pricing (increase rate to target margin),,,Moderate risk: pricing can offset expected loss
5799,0,681,39369.0,12000.0,72,0.1260782332246061,0.3293072786600147,0,0.0726693591404404,6.710599423209914,Outer Metro,0.5947071343278001,3333.33,0.1281600279059279,254.058689045408,4538.816396085822,4134.757707040414,MANUAL_REVIEW,0.1260782332246061,No major risk flags triggered (combined moderate factors),1,—,,,,,,,,,,Route to manual credit review,,,Risk signals require human judgement and policy checks
5800,0,743,39867.0,3861.0,36,0.0779257824030717,0.1313869261928363,0,0.0363067198434795,4.0286276319792425,Inner Metro,0.6230490702845917,193.05,0.0365406659298639,4.395097522886807,451.30716878739,296.9120712645032,APPROVE_REPRICE,0.0779257824030717,No major risk flags triggered (combined moderate factors),1,—,,,,,,,,,,Approve with risk-based pricing (increase rate to target margin),,,Moderate risk: pricing can offset expected loss
5801,0,729,43092.0,7587.0,24,0.0978809186289902,0.456458322318845,0,0.097287663603453,6.135771553809806,Inner Metro,0.6215967758468204,2212.87,0.0825224458120473,113.5106852359378,742.6225296381488,479.111844402211,MANUAL_REVIEW,0.0978809186289902,No major risk flags triggered (combined moderate factors),1,—,,,,,,,,,,Route to manual credit review,,,Risk signals require human judgement and policy checks
5802,0,627,53078.0,16558.0,24,0.0829042816991615,0.2197570544988156,0,0.1698036851426203,5.074073478327983,Outer Metro,0.6139704543867732,3449.58,0.0689871669238463,146.11069411512713,1372.7290963747175,1076.6184022595903,APPROVE_REPRICE,0.0829042816991615,Low credit score,4,credit_score=627,,,,,,,,,,Approve with risk-based pricing (increase rate to target margin),Request additional verification (payslips/bank statements) before final approval,,Moderate risk: pricing can offset expected loss; Strengthen confidence given bureau risk flags
5803,0,735,54251.0,6648.0,36,0.0796491578649155,0.0715273770003949,0,0.046057031206798,5.350437351922207,Regional,0.6128171891925485,332.4,0.0279884227221904,5.701253846742162,794.2614022289374,638.5601483821953,APPROVE,0.0796491578649155,Missed payment (last 3 months),3,missed_3m=1,,,,,,,,,,Auto-approve under standard terms,,,Low predicted default risk under policy thresholds
5804,0,651,60255.0,10567.0,48,0.1252428527480444,0.1939032883152155,2,0.0559621608165297,5.826665295981812,Outer Metro,0.6742172932851485,2201.46,0.1163170066970037,172.64495980885627,2646.882449977172,2324.237490168316,MANUAL_REVIEW,0.1252428527480444,Multiple delinquencies in last 12 months,5,delinq_12m=2,,,,,,,,,,Route to manual credit review,Request supporting documents + check recent bureau events,,Risk signals require human judgement and policy checks; Confirm whether risk is temporary or structural
5805,0,697,18000.0,4551.0,24,0.0673915175087116,0.0500543851235789,0,0.13548,5.135856024050341,Outer Metro,0.6039750737988351,227.55,0.052039605684739,7.152038646822021,306.6987961821466,149.54675753532462,APPROVE_REPRICE,0.0673915175087116,Student (higher income volatility risk),3,employment=Student,,,,,,,,,,Approve with risk-based pricing (increase rate to target margin),,,Moderate risk: pricing can offset expected loss
5806,0,607,103151.0,19357.0,36,0.0820829265765007,0.1628327752074619,1,0.0707824451532219,4.422634758536565,Outer Metro,0.6657271486773328,967.85,0.1345870576002174,86.71767410698686,2383.318814611988,2146.6011405050003,MANUAL_REVIEW,0.0820829265765007,Low credit score,4,credit_score=607,Recent delinquency in last 12 months,4.0,delinq_12m=1,Arrears (30+ days past due),4.0,DPD=34,Missed payment (last 3 months),3.0,missed_3m=1,Route to manual credit review,Request supporting documents + check recent bureau events,Verify income stability (employment letter / business financials),Risk signals require human judgement and policy checks; Confirm whether risk is temporary or structural; Income volatility raises PD beyond automated comfort
5807,1,657,27184.0,3491.0,36,0.1183497297939737,0.4338400480725281,1,0.0510653325485579,4.225568491923031,Outer Metro,0.6728057981026655,1454.58,0.1014570587700641,99.29093613855308,619.7383600661437,370.44742392759065,MANUAL_REVIEW,0.1183497297939737,Recent delinquency in last 12 months,4,delinq_12m=1,Missed payment (last 3 months),3.0,missed_3m=1,,,,,,,Route to manual credit review,Request supporting documents + check recent bureau events,,Risk signals require human judgement and policy checks; Confirm whether risk is temporary or structural
5808,1,656,65148.0,15486.0,24,0.1059115578153459,0.2973359213742461,0,0.1324055995579296,5.810775856034939,Regional,0.5214746201233814,9033.5,0.0946623607376298,445.9298620740311,1640.1463843284469,1044.2165222544158,MANUAL_REVIEW,0.1059115578153459,No major risk flags triggered (combined moderate factors),1,—,,,,,,,,,,Route to manual credit review,,,Risk signals require human judgement and policy checks
5809,0,682,83627.0,18860.0,24,0.0518538351954457,0.2253400973301874,0,0.118953926363495,3.0,Inner Metro,0.6212080784217379,11001.67,0.0503955976537463,344.4199574478603,977.9633317861076,483.5433743382471,APPROVE_REPRICE,0.0518538351954457,No major risk flags triggered (combined moderate factors),1,—,,,,,,,,,,Approve with risk-based pricing (increase rate to target margin),,,Moderate risk: pricing can offset expected loss
5810,0,654,33170.0,10866.0,24,0.1051259714194561,0.2068182175190569,0,0.1823298160988845,7.213797257540008,Regional,0.611242035890623,543.3,0.1122285895805764,37.26974519761215,1142.2988054438108,955.0290602461988,MANUAL_REVIEW,0.1051259714194561,High recent credit inquiries,3,inquiries_6m=5,Student (higher income volatility risk),3.0,employment=Student,,,,,,,Route to manual credit review,Request supporting documents + check recent bureau events,Verify income stability (employment letter / business financials),Risk signals require human judgement and policy checks; Confirm whether risk is temporary or structural; Income volatility raises PD beyond automated comfort
5811,0,691,50753.0,12407.0,36,0.0993864652653213,0.3009322040451299,0,0.0945709613224834,5.358186073375688,Outer Metro,0.5649749675213032,6548.14,0.065717445071467,243.12400023297545,1849.6318118202637,1456.507811587288,APPROVE_REPRICE,0.0993864652653213,No major risk flags triggered (combined moderate factors),1,—,,,,,,,,,,Approve with risk-based pricing (increase rate to target margin),,,Moderate risk: pricing can offset expected loss
5812,0,729,40140.0,8865.0,60,0.0594774085541839,0.3033993670090949,0,0.0511718983557548,4.7951261077734095,Inner Metro,0.5402882111654974,8717.25,0.0489943613754846,230.7549860820492,1318.1680670821024,937.4130810000534,APPROVE_REPRICE,0.0594774085541839,No major risk flags triggered (combined moderate factors),1,—,,,,,,,,,,Approve with risk-based pricing (increase rate to target margin),,,Moderate risk: pricing can offset expected loss
5813,0,707,45254.0,14272.0,60,0.1001934376387133,0.4008579085007588,0,0.0804446015821805,5.5193017746728925,Outer Metro,0.6461822642454196,12369.07,0.0991962924725401,792.8435939365719,3574.901854949293,2632.058261012721,MANUAL_REVIEW,0.1001934376387133,No major risk flags triggered (combined moderate factors),1,—,,,,,,,,,,Route to manual credit review,,,Risk signals require human judgement and policy checks
5814,0,682,61511.0,12194.0,36,0.0940551888390679,0.3685738044811285,0,0.0760976085578189,4.486842665201714,Outer Metro,0.5718616166766015,3048.5,0.0825759816115904,143.9563716948228,1720.363459055392,1426.4070873605692,MANUAL_REVIEW,0.0940551888390679,No major risk flags triggered (combined moderate factors),1,—,,,,,,,,,,Route to manual credit review,,,Risk signals require human judgement and policy checks
5815,0,746,28910.0,8023.0,36,0.0989438157262908,0.2647222472534225,0,0.1072902109996541,4.986342224742189,Outer Metro,0.5900409568717476,2228.61,0.0545406165514317,71.71933873515755,1190.7393503580463,969.0200116228888,APPROVE_REPRICE,0.0989438157262908,Student (higher income volatility risk),3,employment=Student,,,,,,,,,,Approve with risk-based pricing (increase rate to target margin),,,Moderate risk: pricing can offset expected loss
5816,0,702,39593.0,8405.0,36,0.0625648859973945,0.0,0,0.0777925390851918,3.841932521134307,Regional,0.5550896804109884,8171.53,0.0313126394907778,142.03200272446543,788.7868002121513,496.7547974876859,APPROVE_REPRICE,0.0625648859973945,No major risk flags triggered (combined moderate factors),1,—,,,,,,,,,,Approve with risk-based pricing (increase rate to target margin),,,Moderate risk: pricing can offset expected loss
5817,0,645,25372.0,5780.0,36,0.0738270602421865,0.219250198419295,1,0.084887277313574,5.650103120571902,Inner Metro,0.6841931108064445,2408.33,0.1876097157516811,309.13630951143693,640.0806122997578,180.9443027883209,DECLINE,0.0738270602421865,Recent delinquency in last 12 months,4,delinq_12m=1,Student (higher income volatility risk),3.0,employment=Student,,,,,,,Decline under automated policy,Offer alternative product: secured loan or smaller amount after 90-day clean history,Provide adverse action notice (top 2–3 reasons) + path to eligibility,Predicted risk exceeds acceptable band; Risk can be mitigated with collateral / seasoning; Transparent explanation improves fairness and compliance
5818,0,731,51915.0,7145.0,60,0.1013888477478004,0.4192350832469353,0,0.0352036983530771,5.105853002666574,Inner Metro,0.6368001825535657,3453.42,0.0764742058799038,168.17736936998415,1811.0582928950864,1492.880923525102,APPROVE_REPRICE,0.1013888477478004,Self-employed (income volatility risk),3,employment=Self-employed,,,,,,,,,,Approve with risk-based pricing (increase rate to target margin),,,Moderate risk: pricing can offset expected loss
5819,0,676,18000.0,2577.0,48,0.1365980069877347,0.3796838795325344,0,0.0466533333333333,5.424962760646086,Inner Metro,0.6257157494181999,128.85,0.1110237186456901,8.951117928312915,704.0261280147851,545.0750100864722,MANUAL_REVIEW,0.1365980069877347,Student (higher income volatility risk),3,employment=Student,,,,,,,,,,Route to manual credit review,Verify income stability (employment letter / business financials),,Risk signals require human judgement and policy checks; Income volatility raises PD beyond automated comfort
5820,0,658,153329.0,45872.0,36,0.1482687527128328,0.4770149492860523,1,0.1241471606806279,6.979767815696645,Inner Metro,0.6765125256687563,28032.89,0.1785939087324588,3386.962258663208,10202.0763366646,6665.114078001393,DECLINE,0.1482687527128328,Severe arrears (60+ days past due),5,DPD=72,Recent delinquency in last 12 months,4.0,delinq_12m=1,Multiple missed payments (last 3 months),4.0,missed_3m=3,,,,Decline under automated policy,Offer alternative product: secured loan or smaller amount after 90-day clean history,If existing customer: initiate collections/outreach workflow (hardship assessment),Predicted risk exceeds acceptable band; Risk can be mitigated with collateral / seasoning; Severe arrears require intervention rather than new credit
5821,0,744,60867.0,9350.0,24,0.0863792269446037,0.1937077881444759,0,0.0839075361033072,4.23494993477868,Outer Metro,0.6100342113112506,8960.42,0.0482702346177899,263.85295829134986,807.6457719320447,393.7928136406948,APPROVE_REPRICE,0.0863792269446037,No major risk flags triggered (combined moderate factors),1,—,,,,,,,,,,Approve with risk-based pricing (increase rate to target margin),,,Moderate risk: pricing can offset expected loss
