date,sku_id,store_id,category,price,is_promo,discount,true_demand,units_sold,stockout_flag
2024-03-02,SKU0001,S001,Home,9.451887095325493,0,0.0,2.0757286034377174,2,0
2024-03-03,SKU0001,S001,Home,9.451887095325493,0,0.0,2.746577450400194,3,0
2024-03-04,SKU0001,S001,Home,9.451887095325493,0,0.0,2.6089284775403323,3,0
2024-03-05,SKU0001,S001,Home,9.451887095325493,0,0.0,2.273735714523909,2,0
2024-03-06,SKU0001,S001,Home,9.451887095325493,0,0.0,2.2737114748957747,2,0
2024-03-07,SKU0001,S001,Home,9.451887095325493,0,0.0,2.0830595920562316,2,0
2024-03-08,SKU0001,S001,Home,9.451887095325493,0,0.0,1.979161980566895,2,0
2024-03-09,SKU0001,S001,Home,9.451887095325493,0,0.0,2.0399742858467453,2,0
2024-03-10,SKU0001,S001,Home,9.451887095325493,0,0.0,2.3215644285566976,2,0
2024-03-11,SKU0001,S001,Home,9.451887095325493,0,0.0,2.3545470039927063,2,0
2024-03-12,SKU0001,S001,Home,9.451887095325493,0,0.0,2.3493387351192676,2,0
2024-03-13,SKU0001,S001,Home,9.451887095325493,0,0.0,2.142574543209177,2,0
2024-03-14,SKU0001,S001,Home,9.451887095325493,0,0.0,2.025594557543628,2,0
2024-03-15,SKU0001,S001,Home,9.451887095325493,0,0.0,2.3251715019998853,2,0
2024-03-16,SKU0001,S001,Home,9.451887095325493,0,0.0,2.0868995600968554,2,0
2024-03-17,SKU0001,S001,Home,9.451887095325493,0,0.0,2.0290669475113727,2,0
2024-03-18,SKU0001,S001,Home,9.451887095325493,0,0.0,2.240798396826607,2,0
2024-03-19,SKU0001,S001,Home,9.451887095325493,0,0.0,2.317713959618158,2,0
2024-03-20,SKU0001,S001,Home,9.451887095325493,0,0.0,2.2388174637884513,2,0
2024-03-21,SKU0001,S001,Home,9.451887095325493,0,0.0,2.2672050263184422,2,0
2024-03-22,SKU0001,S001,Home,9.451887095325493,0,0.0,1.6251546373246768,2,0
2024-03-23,SKU0001,S001,Home,9.451887095325493,0,0.0,2.5443946645298245,3,0
2024-03-24,SKU0001,S001,Home,9.451887095325493,0,0.0,2.480943399573737,2,0
2024-03-25,SKU0001,S001,Home,9.451887095325493,0,0.0,2.3708487688708484,2,0
2024-03-26,SKU0001,S001,Home,9.451887095325493,0,0.0,2.2206829215935686,2,0
2024-03-27,SKU0001,S001,Home,9.451887095325493,0,0.0,2.1216900656643682,2,0
2024-03-28,SKU0001,S001,Home,9.451887095325493,0,0.0,2.4190740627802363,2,0
2024-03-29,SKU0001,S001,Home,9.451887095325493,0,0.0,2.5439087478744336,3,0
2024-03-30,SKU0001,S001,Home,9.451887095325493,0,0.0,2.4336006766995095,2,0
2024-03-31,SKU0001,S001,Home,9.451887095325493,0,0.0,2.754821705161427,3,0
2024-04-01,SKU0001,S001,Home,9.451887095325493,0,0.0,2.3035504537917673,2,0
2024-04-02,SKU0001,S001,Home,9.451887095325493,0,0.0,1.6406325062636324,2,0
2024-04-03,SKU0001,S001,Home,9.451887095325493,0,0.0,2.1878899110398438,2,0
2024-04-04,SKU0001,S001,Home,9.451887095325493,0,0.0,1.8355120509308007,2,0
2024-04-05,SKU0001,S001,Home,9.451887095325493,0,0.0,1.9540949421299212,2,0
2024-04-06,SKU0001,S001,Home,9.451887095325493,0,0.0,2.525372523593527,3,0
2024-04-07,SKU0001,S001,Home,9.451887095325493,0,0.0,1.9731266272962136,2,0
2024-04-08,SKU0001,S001,Home,9.451887095325493,0,0.0,2.174016210200532,2,0
2024-04-09,SKU0001,S001,Home,9.451887095325493,0,0.0,2.278997064547939,2,0
2024-04-10,SKU0001,S001,Home,9.451887095325493,0,0.0,2.1957592175710845,2,0
2024-04-11,SKU0001,S001,Home,9.451887095325493,0,0.0,2.219337843071532,2,0
2024-04-12,SKU0001,S001,Home,8.296408856361792,1,0.12224841741234412,2.5037637934026677,3,0
2024-04-13,SKU0001,S001,Home,9.451887095325493,0,0.0,2.609862357297737,3,0
2024-04-14,SKU0001,S001,Home,9.451887095325493,0,0.0,2.5245113224214477,3,0
2024-04-15,SKU0001,S001,Home,8.963896086819972,1,0.05162895023861014,2.544365402726014,3,0
2024-04-16,SKU0001,S001,Home,9.451887095325493,0,0.0,1.823893767447385,2,0
2024-04-17,SKU0001,S001,Home,9.451887095325493,0,0.0,1.555075029042731,2,0
2024-04-18,SKU0001,S001,Home,6.708106766941837,1,0.29028915609250283,3.2578186415548878,3,0
2024-04-19,SKU0001,S001,Home,9.451887095325493,0,0.0,2.4422440232272526,2,0
2024-04-20,SKU0001,S001,Home,9.451887095325493,0,0.0,2.3562090989356514,2,0
2024-04-21,SKU0001,S001,Home,9.451887095325493,0,0.0,2.3479561367832043,2,0
2024-04-22,SKU0001,S001,Home,9.451887095325493,0,0.0,2.183806665412068,2,0
2024-04-23,SKU0001,S001,Home,9.451887095325493,0,0.0,2.0058647769845703,2,0
2024-04-24,SKU0001,S001,Home,9.451887095325493,0,0.0,1.9297315831727726,2,0
2024-04-25,SKU0001,S001,Home,9.451887095325493,0,0.0,2.3682105451185578,2,0
2024-04-26,SKU0001,S001,Home,9.451887095325493,0,0.0,1.8016786842708399,2,0
2024-04-27,SKU0001,S001,Home,7.2317079006817995,1,0.23489269097825982,3.5567472273952467,4,0
2024-04-28,SKU0001,S001,Home,9.451887095325493,0,0.0,1.8539105284090518,2,0
2024-04-29,SKU0001,S001,Home,9.451887095325493,0,0.0,2.0031172548102916,2,0
2024-04-30,SKU0001,S001,Home,9.451887095325493,0,0.0,1.8826576172479519,2,0
2024-05-01,SKU0001,S001,Home,9.451887095325493,0,0.0,2.270833746001326,2,0
2024-05-02,SKU0001,S001,Home,9.451887095325493,0,0.0,2.2451145893718674,2,0
2024-05-03,SKU0001,S001,Home,9.451887095325493,0,0.0,2.5022323558749577,3,0
2024-05-04,SKU0001,S001,Home,9.451887095325493,0,0.0,1.954853342565005,2,0
2024-05-05,SKU0001,S001,Home,9.451887095325493,0,0.0,2.2814102847031212,2,0
2024-05-06,SKU0001,S001,Home,9.451887095325493,0,0.0,2.2592962748820837,2,0
2024-05-07,SKU0001,S001,Home,9.451887095325493,0,0.0,2.250327936885726,2,0
2024-05-08,SKU0001,S001,Home,9.451887095325493,0,0.0,2.6982636940803446,3,0
2024-05-09,SKU0001,S001,Home,9.451887095325493,0,0.0,2.2014482511316404,2,0
2024-05-10,SKU0001,S001,Home,9.451887095325493,0,0.0,1.9407401725691615,2,0
2024-05-11,SKU0001,S001,Home,9.451887095325493,0,0.0,2.368547281697795,2,0
2024-05-12,SKU0001,S001,Home,9.451887095325493,0,0.0,2.138318833082637,2,0
2024-05-13,SKU0001,S001,Home,9.451887095325493,0,0.0,1.6226287759939149,2,0
2024-05-14,SKU0001,S001,Home,9.451887095325493,0,0.0,2.041043545483168,2,0
2024-05-15,SKU0001,S001,Home,9.451887095325493,0,0.0,2.6620418618457458,3,0
2024-05-16,SKU0001,S001,Home,9.451887095325493,0,0.0,1.9105624976632887,2,0
2024-05-17,SKU0001,S001,Home,9.451887095325493,0,0.0,2.0544170560967565,2,0
2024-05-18,SKU0001,S001,Home,9.451887095325493,0,0.0,2.4287593453157257,2,0
2024-05-19,SKU0001,S001,Home,9.451887095325493,0,0.0,2.2791948870206538,2,0
2024-05-20,SKU0001,S001,Home,9.451887095325493,0,0.0,1.8639476757399998,2,0
2024-05-21,SKU0001,S001,Home,9.451887095325493,0,0.0,2.8332228864019715,3,0
2024-05-22,SKU0001,S001,Home,9.451887095325493,0,0.0,2.531405085510544,3,0
2024-05-23,SKU0001,S001,Home,9.451887095325493,0,0.0,2.3104606501431104,2,0
2024-05-24,SKU0001,S001,Home,9.451887095325493,0,0.0,2.1157600515899286,2,0
2024-05-25,SKU0001,S001,Home,9.451887095325493,0,0.0,2.4986044987760088,2,0
2024-05-26,SKU0001,S001,Home,9.451887095325493,0,0.0,2.565686408861558,3,0
2024-05-27,SKU0001,S001,Home,9.451887095325493,0,0.0,2.2549300129850796,2,0
2024-05-28,SKU0001,S001,Home,9.451887095325493,0,0.0,2.27759219735733,2,0
2024-05-29,SKU0001,S001,Home,9.451887095325493,0,0.0,2.402413986489735,2,0
2024-05-30,SKU0001,S001,Home,9.451887095325493,0,0.0,2.072941689598029,2,0
2024-05-31,SKU0001,S001,Home,9.451887095325493,0,0.0,1.7724213380371858,2,0
2024-06-01,SKU0001,S001,Home,9.451887095325493,0,0.0,2.6311477131676573,3,0
2024-06-02,SKU0001,S001,Home,9.451887095325493,0,0.0,1.9475415008786559,2,0
2024-06-03,SKU0001,S001,Home,9.451887095325493,0,0.0,2.0190588741992856,2,0
2024-06-04,SKU0001,S001,Home,9.451887095325493,0,0.0,2.272646486702065,2,0
2024-06-05,SKU0001,S001,Home,9.451887095325493,0,0.0,2.2804730137780056,2,0
2024-06-06,SKU0001,S001,Home,9.451887095325493,0,0.0,2.082864574081341,2,0
2024-06-07,SKU0001,S001,Home,9.451887095325493,0,0.0,2.1376116815804456,2,0
2024-06-08,SKU0001,S001,Home,9.451887095325493,0,0.0,2.4741830337012534,2,0
2024-06-09,SKU0001,S001,Home,9.451887095325493,0,0.0,2.179658868261076,2,0
2024-06-10,SKU0001,S001,Home,9.451887095325493,0,0.0,2.5821346565586607,3,0
2024-06-11,SKU0001,S001,Home,9.451887095325493,0,0.0,1.9298451603253315,2,0
2024-06-12,SKU0001,S001,Home,9.451887095325493,0,0.0,2.11033351559157,2,0
2024-06-13,SKU0001,S001,Home,9.451887095325493,0,0.0,2.045226783814572,2,0
2024-06-14,SKU0001,S001,Home,9.451887095325493,0,0.0,2.226858915992748,2,0
2024-06-15,SKU0001,S001,Home,9.451887095325493,0,0.0,2.1075972358750685,2,0
2024-06-16,SKU0001,S001,Home,8.319024688406277,1,0.11985568548311187,3.019427296361889,3,0
2024-06-17,SKU0001,S001,Home,9.451887095325493,0,0.0,1.539356578576548,2,0
2024-06-18,SKU0001,S001,Home,9.451887095325493,0,0.0,1.945776667226141,2,0
2024-06-19,SKU0001,S001,Home,9.451887095325493,0,0.0,2.094254945337156,2,0
2024-06-20,SKU0001,S001,Home,7.939750421784414,1,0.1599825154797837,2.9391582079598138,3,0
2024-06-21,SKU0001,S001,Home,9.451887095325493,0,0.0,2.3041769041937297,0,1
2024-06-22,SKU0001,S001,Home,9.451887095325493,0,0.0,2.3510895869475923,0,1
2024-06-23,SKU0001,S001,Home,9.451887095325493,0,0.0,2.0816120986751994,2,0
2024-06-24,SKU0001,S001,Home,9.451887095325493,0,0.0,2.0267632003443747,2,0
2024-06-25,SKU0001,S001,Home,9.451887095325493,0,0.0,2.1416084828008386,2,0
2024-06-26,SKU0001,S001,Home,9.451887095325493,0,0.0,2.1731838101034087,2,0
2024-06-27,SKU0001,S001,Home,9.451887095325493,0,0.0,2.393248315123958,2,0
2024-06-28,SKU0001,S001,Home,9.451887095325493,0,0.0,2.1185487626794286,2,0
2024-06-29,SKU0001,S001,Home,9.451887095325493,0,0.0,2.5322836249927336,3,0
2024-06-30,SKU0001,S001,Home,9.451887095325493,0,0.0,1.9630447269128484,2,0
2024-07-01,SKU0001,S001,Home,8.190942672080586,1,0.13340663198024416,2.3209299735929165,2,0
2024-07-02,SKU0001,S001,Home,9.451887095325493,0,0.0,1.7828507704996535,2,0
2024-07-03,SKU0001,S001,Home,9.451887095325493,0,0.0,2.4833861171202756,2,0
2024-07-04,SKU0001,S001,Home,9.451887095325493,0,0.0,2.2541324630984034,2,0
2024-07-05,SKU0001,S001,Home,9.451887095325493,0,0.0,1.8602128745168958,2,0
2024-07-06,SKU0001,S001,Home,9.451887095325493,0,0.0,2.0702446419637988,2,0
2024-07-07,SKU0001,S001,Home,9.451887095325493,0,0.0,2.945371316799591,3,0
2024-07-08,SKU0001,S001,Home,9.451887095325493,0,0.0,1.942864927321324,2,0
2024-07-09,SKU0001,S001,Home,9.451887095325493,0,0.0,2.577515658907637,3,0
2024-07-10,SKU0001,S001,Home,9.451887095325493,0,0.0,2.2244762470617987,2,0
2024-07-11,SKU0001,S001,Home,9.451887095325493,0,0.0,1.7318064835916203,2,0
2024-07-12,SKU0001,S001,Home,6.775084897839318,1,0.28320293825875353,3.12182914175225,3,0
2024-07-13,SKU0001,S001,Home,9.451887095325493,0,0.0,2.444820781773507,2,0
2024-07-14,SKU0001,S001,Home,9.451887095325493,0,0.0,2.522869983081306,3,0
2024-07-15,SKU0001,S001,Home,9.451887095325493,0,0.0,2.490253971416065,2,0
2024-07-16,SKU0001,S001,Home,9.451887095325493,0,0.0,1.9949230304713765,2,0
2024-07-17,SKU0001,S001,Home,9.451887095325493,0,0.0,2.3576722024898764,2,0
2024-07-18,SKU0001,S001,Home,7.922470605500803,1,0.16181070239202025,2.8924536323887526,3,0
2024-07-19,SKU0001,S001,Home,9.451887095325493,0,0.0,2.2209097707919034,2,0
2024-07-20,SKU0001,S001,Home,9.451887095325493,0,0.0,2.503172194240187,3,0
2024-07-21,SKU0001,S001,Home,9.451887095325493,0,0.0,2.0102284117954947,2,0
2024-07-22,SKU0001,S001,Home,9.451887095325493,0,0.0,2.2225604078387717,2,0
2024-07-23,SKU0001,S001,Home,9.451887095325493,0,0.0,2.536061288346201,3,0
2024-07-24,SKU0001,S001,Home,9.451887095325493,0,0.0,2.168250261553998,2,0
2024-07-25,SKU0001,S001,Home,9.451887095325493,0,0.0,1.9993161557487094,2,0
2024-07-26,SKU0001,S001,Home,7.8412225160364075,1,0.1704066672660164,2.617663729259581,3,0
2024-07-27,SKU0001,S001,Home,9.451887095325493,0,0.0,2.0792390148718423,2,0
2024-07-28,SKU0001,S001,Home,9.451887095325493,0,0.0,2.8352161462532397,3,0
2024-07-29,SKU0001,S001,Home,9.451887095325493,0,0.0,2.054885925774493,2,0
2024-07-30,SKU0001,S001,Home,9.451887095325493,0,0.0,2.079453456408644,2,0
2024-07-31,SKU0001,S001,Home,9.451887095325493,0,0.0,2.110701605118926,2,0
2024-08-01,SKU0001,S001,Home,9.451887095325493,0,0.0,2.3101454856359496,2,0
2024-08-02,SKU0001,S001,Home,9.451887095325493,0,0.0,1.7725911629318998,2,0
2024-08-03,SKU0001,S001,Home,9.451887095325493,0,0.0,2.961163147267495,3,0
2024-08-04,SKU0001,S001,Home,9.451887095325493,0,0.0,2.279746097420839,2,0
2024-08-05,SKU0001,S001,Home,9.451887095325493,0,0.0,2.3193974840749703,2,0
2024-08-06,SKU0001,S001,Home,9.451887095325493,0,0.0,1.83055245646508,2,0
2024-08-07,SKU0001,S001,Home,9.451887095325493,0,0.0,2.202536883382037,2,0
2024-08-08,SKU0001,S001,Home,9.451887095325493,0,0.0,2.638868557914593,3,0
2024-08-09,SKU0001,S001,Home,9.451887095325493,0,0.0,2.5922303330732803,3,0
2024-08-10,SKU0001,S001,Home,8.406567822602161,1,0.11059371130663447,2.8730046557582476,3,0
2024-08-11,SKU0001,S001,Home,9.451887095325493,0,0.0,2.426498551482313,2,0
2024-08-12,SKU0001,S001,Home,9.451887095325493,0,0.0,2.076004207900638,2,0
2024-08-13,SKU0001,S001,Home,9.451887095325493,0,0.0,2.155376095626023,2,0
2024-08-14,SKU0001,S001,Home,9.451887095325493,0,0.0,2.0711964061057238,2,0
2024-08-15,SKU0001,S001,Home,9.451887095325493,0,0.0,1.7178378645636616,2,0
2024-08-16,SKU0001,S001,Home,9.451887095325493,0,0.0,2.2848758009460632,2,0
2024-08-17,SKU0001,S001,Home,9.451887095325493,0,0.0,1.6446854429546935,2,0
2024-08-18,SKU0001,S001,Home,9.451887095325493,0,0.0,2.4535765361420614,2,0
2024-08-19,SKU0001,S001,Home,9.451887095325493,0,0.0,1.8186171795107686,2,0
2024-08-20,SKU0001,S001,Home,9.451887095325493,0,0.0,2.2504769015667274,2,0
2024-08-21,SKU0001,S001,Home,9.451887095325493,0,0.0,2.2597436408278164,2,0
2024-08-22,SKU0001,S001,Home,9.451887095325493,0,0.0,2.2604175441022925,2,0
2024-08-23,SKU0001,S001,Home,9.451887095325493,0,0.0,2.3716294992676112,2,0
2024-08-24,SKU0001,S001,Home,9.451887095325493,0,0.0,2.732801027770549,3,0
2024-08-25,SKU0001,S001,Home,9.451887095325493,0,0.0,2.251781798153625,2,0
2024-08-26,SKU0001,S001,Home,9.451887095325493,0,0.0,2.364897224321647,2,0
2024-08-27,SKU0001,S001,Home,9.451887095325493,0,0.0,2.0410007249380038,2,0
2024-08-28,SKU0001,S001,Home,9.451887095325493,0,0.0,2.2413343404190154,2,0
2024-08-29,SKU0001,S001,Home,9.451887095325493,0,0.0,2.4066923363002055,2,0
2024-08-30,SKU0001,S001,Home,9.451887095325493,0,0.0,1.9456534008427662,2,0
2024-08-31,SKU0001,S001,Home,8.281554591597018,1,0.12381998345148154,2.495119859118507,2,0
2024-09-01,SKU0001,S001,Home,9.451887095325493,0,0.0,2.31858399801117,2,0
2024-09-02,SKU0001,S001,Home,9.451887095325493,0,0.0,2.0964106187902196,2,0
2024-09-03,SKU0001,S001,Home,9.451887095325493,0,0.0,2.1451661024284148,2,0
2024-09-04,SKU0001,S001,Home,6.999529603284862,1,0.259456917682974,2.8429581477638712,3,0
2024-09-05,SKU0001,S001,Home,9.451887095325493,0,0.0,2.102507975775862,2,0
2024-09-06,SKU0001,S001,Home,9.451887095325493,0,0.0,2.156391098088704,2,0
2024-09-07,SKU0001,S001,Home,9.451887095325493,0,0.0,2.0808093861079584,2,0
2024-09-08,SKU0001,S001,Home,7.538350598757201,1,0.20245020674386255,2.7230277336377857,3,0
2024-09-09,SKU0001,S001,Home,9.451887095325493,0,0.0,2.3376684729037454,2,0
2024-09-10,SKU0001,S001,Home,9.451887095325493,0,0.0,1.894961984396522,2,0
2024-09-11,SKU0001,S001,Home,9.451887095325493,0,0.0,2.4523010017272076,2,0
2024-09-12,SKU0001,S001,Home,9.451887095325493,0,0.0,1.7720123703984856,2,0
2024-09-13,SKU0001,S001,Home,9.451887095325493,0,0.0,2.5386532068084846,3,0
2024-09-14,SKU0001,S001,Home,9.451887095325493,0,0.0,2.5946912740982144,3,0
2024-09-15,SKU0001,S001,Home,7.672750054854595,1,0.18823088157186985,3.283236885364193,3,0
2024-09-16,SKU0001,S001,Home,9.451887095325493,0,0.0,2.3021566048135487,2,0
2024-09-17,SKU0001,S001,Home,9.451887095325493,0,0.0,2.2009113339921695,2,0
2024-09-18,SKU0001,S001,Home,8.665595569515041,1,0.08318884026866098,1.7660104890640747,2,0
2024-09-19,SKU0001,S001,Home,9.451887095325493,0,0.0,1.895391532468447,2,0
2024-09-20,SKU0001,S001,Home,6.559507206468315,1,0.30601083780271,4.221932586359598,4,0
2024-09-21,SKU0001,S001,Home,9.451887095325493,0,0.0,2.1212801103785597,2,0
2024-09-22,SKU0001,S001,Home,9.451887095325493,0,0.0,2.086514507129645,2,0
2024-09-23,SKU0001,S001,Home,9.451887095325493,0,0.0,2.4543822635227857,2,0
2024-09-24,SKU0001,S001,Home,9.451887095325493,0,0.0,2.3257138855345083,2,0
2024-09-25,SKU0001,S001,Home,9.451887095325493,0,0.0,2.483830703437715,2,0
2024-09-26,SKU0001,S001,Home,9.451887095325493,0,0.0,2.3517335456504345,2,0
2024-09-27,SKU0001,S001,Home,8.894694277010018,1,0.058950431029909246,1.8371609126638113,2,0
2024-09-28,SKU0001,S001,Home,8.510041260462758,1,0.09964632727453251,2.305050105915342,2,0
2024-09-29,SKU0001,S001,Home,9.451887095325493,0,0.0,2.868875823370753,3,0
2024-09-30,SKU0001,S001,Home,9.451887095325493,0,0.0,2.226077348606801,2,0
2024-10-01,SKU0001,S001,Home,9.451887095325493,0,0.0,2.163052309592477,2,0
2024-10-02,SKU0001,S001,Home,9.451887095325493,0,0.0,1.8765098673105358,2,0
2024-10-03,SKU0001,S001,Home,9.451887095325493,0,0.0,2.1755797415612705,2,0
2024-10-04,SKU0001,S001,Home,9.451887095325493,0,0.0,2.146658378542116,2,0
2024-10-05,SKU0001,S001,Home,6.163335737204518,1,0.34792537457915196,4.586833872034999,5,0
2024-10-06,SKU0001,S001,Home,9.451887095325493,0,0.0,2.446852932703502,2,0
2024-10-07,SKU0001,S001,Home,9.451887095325493,0,0.0,2.1073346717307793,2,0
2024-10-08,SKU0001,S001,Home,9.451887095325493,0,0.0,2.120776883250564,2,0
2024-10-09,SKU0001,S001,Home,7.293356967626989,1,0.22837028266725928,3.2111820845635104,3,0
2024-10-10,SKU0001,S001,Home,9.451887095325493,0,0.0,1.6968290300987394,2,0
2024-10-11,SKU0001,S001,Home,7.290106938721318,1,0.2287141324057182,3.412120997014456,3,0
2024-10-12,SKU0001,S001,Home,9.451887095325493,0,0.0,2.3870156167844723,2,0
2024-10-13,SKU0001,S001,Home,9.451887095325493,0,0.0,2.0669471089485203,2,0
2024-10-14,SKU0001,S001,Home,9.451887095325493,0,0.0,2.2582343473388162,2,0
2024-10-15,SKU0001,S001,Home,9.451887095325493,0,0.0,2.4450334807592053,2,0
2024-10-16,SKU0001,S001,Home,9.451887095325493,0,0.0,1.837440780937716,2,0
2024-10-17,SKU0001,S001,Home,9.451887095325493,0,0.0,2.216232683775344,2,0
2024-10-18,SKU0001,S001,Home,6.722101128889023,1,0.2888085668931135,3.466091420277382,3,0
2024-10-19,SKU0001,S001,Home,9.451887095325493,0,0.0,2.196852800251667,2,0
2024-10-20,SKU0001,S001,Home,9.451887095325493,0,0.0,2.2613087358278428,2,0
2024-10-21,SKU0001,S001,Home,9.451887095325493,0,0.0,2.23074035873655,2,0
2024-10-22,SKU0001,S001,Home,9.451887095325493,0,0.0,2.0351946743822977,2,0
2024-10-23,SKU0001,S001,Home,9.451887095325493,0,0.0,1.8587272277226445,2,0
2024-10-24,SKU0001,S001,Home,9.451887095325493,0,0.0,1.677354000449431,2,0
2024-10-25,SKU0001,S001,Home,9.451887095325493,0,0.0,2.167941721179118,2,0
2024-10-26,SKU0001,S001,Home,9.451887095325493,0,0.0,2.7220993529523247,3,0
2024-10-27,SKU0001,S001,Home,9.451887095325493,0,0.0,2.488805967177511,2,0
2024-10-28,SKU0001,S001,Home,9.451887095325493,0,0.0,1.8676171677647417,2,0
